TOA5,CR1000,CR1000,29101,CR1000.Std.32.03,CPU:Mzaar_MTO_2018_2019_modif2_200219.cr1,38694,Table_MTO_MZAAR,,,,,,,,,,,,,,,,,
2019-03-25 17:00:00,1557,12.88,-3.392,95.6,0,0.1374543,2.95,91.1,17.98,759.3,1.538,195.1,1.528,0.339,437,0.336,2446,40.68,5.684,12.96,-0.039,0.04,0.306,0
2019-03-25 17:30:00,1558,12.85,-4.496,99.3,0,0.4101522,1.759,47.78,31.23,759.6,1.543,194.3,1.53,0.343,353,0.34,2446,40.68,3.381,12.94,-0.039,0.04,0.104,0
2019-03-25 18:00:00,1559,12.84,-4.863,88.7,0.005004922,0.9721361,1.893,44.48,26.39,759.9,-10,-10,-10,0.348,285,0.345,2446,40.69,4.753,12.91,-0.039,0.04,0.065,0
2019-03-25 18:30:00,1560,12.82,-4.006,75.24,0.002144967,1.086866,3.154,79.73,11.56,760,-10,-10,-10,0.35,264,0.348,2446,40.69,5.782,12.9,-0.039,0.04,0.054,0
2019-03-25 19:00:00,1561,12.8,-3.891,70.98,0,0.6804584,2.278,54.43,21.71,760.2,1.539,193.7,1.528,1.539,194,1.528,2446,40.69,5.145,12.88,-0.039,0.04,0.051,0
2019-03-25 19:30:00,1562,12.79,-3.924,56.89,0,0.7926891,2.837,61.1,13.82,760.4,1.539,192.5,1.528,1.539,188,1.528,2446,40.69,5.096,12.86,-0.039,0.04,0.049,0
2019-03-25 20:00:00,1563,12.77,-3.971,50.49,0,1.1732,2.549,61.57,13.75,760.7,1.539,191.5,1.528,1.541,192,1.53,2446,40.69,4.704,12.84,-0.039,0.04,0.047,0
2019-03-25 20:30:00,1564,12.75,-4.192,46.78,0,1.036571,2.933,44.55,12.49,760.8,1.54,190.2,1.528,0.337,398,0.334,2446,40.69,4.312,12.83,-0.039,0.04,0.045,0
2019-03-25 21:00:00,1565,12.74,-4.453,43.3,0,1.178955,3.489,26.07,9.52,760.8,1.541,192,1.528,0.343,494,0.34,2446,40.69,4.998,12.81,-0.039,0.04,0.044,0
2019-03-25 21:30:00,1566,12.72,-4.506,55.15,0,1.392391,2.986,16.5,12.9,760.9,1.54,187,1.527,0.337,370,0.334,2446,40.69,5.586,12.8,-0.039,0.04,0.043,0
2019-03-25 22:00:00,1567,12.71,-4.591,61.05,0,1.327515,3.532,5.519,9.67,760.9,-10,-10,-10,0.337,371,0.334,2446,40.69,5.439,12.78,-0.039,0.04,0.043,0
2019-03-25 22:30:00,1568,12.69,-4.972,56.6,0,1.186716,4.019,7.406,7.348,761.1,-10,-10,-10,0.336,379,0.333,2446,40.69,6.125,12.77,-0.039,0.04,0.042,0
2019-03-25 23:00:00,1569,12.68,-5.5,72.27,0,1.12212,5.548,14.51,8.42,761.2,1.543,190.5,1.527,1.543,193,1.527,2446,40.69,8.04,12.76,-0.039,0.04,0.042,0
2019-03-25 23:30:00,1570,12.67,-5.434,60.87,0,1.375775,5.313,13.1,9.68,761.4,1.541,191,1.526,1.541,189,1.527,2446,40.69,7.987,12.75,-0.039,0.04,0.041,0
2019-03-26 00:00:00,1571,12.66,-5.361,98.1,0,0.8087737,6.645,16.68,6.762,761.3,1.542,191.9,1.527,1.541,198,1.525,2446,40.69,9.26,12.74,-0.039,0.04,0.042,0
2019-03-26 00:30:00,1572,12.64,-5.568,99.2,0.008046859,0.01336655,6.898,8.29,11.68,761.3,1.542,191.9,1.526,0.346,305,0.343,2446,40.68,10.39,12.73,-0.044,0.044,0.042,0
2019-03-26 01:00:00,1573,12.65,-5.13,99.2,0,0.03943089,7.29,9.33,11.13,761.4,-10,-10,-10,0.343,324,0.34,2446,40.68,10.54,12.73,-0.039,0.04,0.042,0
2019-03-26 01:30:00,1574,12.64,-4.81,99.2,0.006257791,0.05279132,7.088,14.94,7.581,761.5,-10,-10,-10,0.342,333,0.339,2446,40.68,10.93,12.72,-0.039,0.04,0.042,0
2019-03-26 02:00:00,1575,12.64,-4.575,98.7,0.009833291,0.06980111,6.089,16.63,8.71,761.7,-10,-10,-10,0.339,364,0.336,2446,40.68,8.18,12.72,-0.039,0.04,0.042,0
2019-03-26 02:30:00,1576,12.63,-4.908,88.8,0,0.8759265,5.3,3.866,10.86,761.6,1.54,193,1.526,0.345,284,0.342,2446,40.68,8.28,12.72,-0.039,0.04,0.042,0
2019-03-26 03:00:00,1577,12.63,-4.284,52.9,0,4.508979,4.549,1.008,9.54,761.8,1.538,190.2,1.527,1.539,188,1.528,2446,40.68,6.174,12.72,-0.039,0.04,0.044,0
2019-03-26 03:30:00,1578,12.62,-3.66,58.99,0.007509262,1.586964,4.983,354.6,15.03,762,1.538,192.2,1.528,1.539,193,1.528,2446,40.68,7.203,12.71,-0.039,0.04,2.716,0
2019-03-26 04:00:00,1579,12.63,-4.587,94,23.31985,15,6.364,352.8,14.09,762.2,1.54,193.4,1.528,0.339,390,0.336,2446,40.68,9.41,12.72,-0.034,0.04,12.9,0.006
2019-03-26 04:30:00,1580,12.73,-3.901,99.4,116.5237,68.91205,7.799,5.127,11.74,762.4,1.538,195,1.527,0.346,301,0.344,2446,40.68,12.59,12.8,0.009,0.04,13.44,0.052
2019-03-26 05:00:00,1581,12.89,-3.442,99.2,134.1822,91.14695,6.986,9.15,9.87,762.6,1.538,201.5,1.528,0.339,380,0.337,2446,40.67,10.88,12.97,0.039,0.04,14.64,0.078
2019-03-26 05:30:00,1582,13.16,-3.035,100,173.8179,121.0323,7.203,16.06,9.53,762.9,1.536,203.1,1.528,0.339,380,0.337,2446,40.67,10.44,13.24,0.069,0.04,15.32,0.104
2019-03-26 06:00:00,1583,13.67,-2.668,99.9,242.2355,168.3674,6.607,19.5,7.864,763.3,-10,-10,-10,0.347,293,0.345,2446,40.67,9.85,13.74,0.103,0.039,16.14,0.137
2019-03-26 06:30:00,1584,13.95,-2.437,97.9,327.9297,222.7011,6.241,16.32,9.79,763.5,-10,-10,-10,0.348,265,0.347,2446,40.67,10.39,14.02,0.098,0.039,18.38,0.122
2019-03-26 07:00:00,1585,14.02,-1.926,99.4,391.2202,265.5009,6.204,17.79,10.48,763.8,-10,-10,-10,0.346,290,0.345,2445,40.67,8.87,14.09,0.084,0.04,20.05,0.1
2019-03-26 07:30:00,1586,14.02,-1.771,96.4,533.076,347.9988,6.129,23.15,9.76,764.1,-10,-10,-10,0.347,280,0.346,2445,40.67,9.21,14.08,0.075,0.04,21.04,0.087
2019-03-26 08:00:00,1587,14.02,-1.808,93.4,565.2628,357.7933,6.474,22.07,8.32,764.1,-10,-10,-10,0.34,378,0.339,2445,40.67,9.9,14.08,0.069,0.041,20.94,0.083
2019-03-26 08:30:00,1588,14.02,-1.482,95.8,661.886,422.2206,6.667,19.57,9.91,764.2,-10,-10,-10,0.344,332,0.343,2445,40.67,11.37,14.08,0.065,0.045,21.07,0.083
2019-03-26 09:00:00,1589,13.98,-1.396,97.7,657.789,419.7117,7.23,20.14,10.87,764.2,1.536,205,1.532,1.534,214,1.531,2445,40.66,11.27,14.04,0.061,0.041,21.15,0.076
2019-03-26 09:30:00,1590,13.3,-1.361,93.2,676.8582,422.1206,6.619,22.37,8.96,764.3,1.536,203.5,1.532,1.535,226,1.532,2445,40.66,9.41,13.38,0.271,0.078,18.05,0.293
2019-03-26 10:00:00,1591,13.94,-1.001,95.6,491.7504,335.3175,5.702,26.44,11.26,764.4,1.532,203,1.529,1.528,259,1.526,2445,40.66,8.72,14.01,0.068,0.041,20.87,0.082
2019-03-26 10:30:00,1592,13.98,-0.694,93.3,670.2571,420.6134,5.448,27.02,9.66,764.4,-10,-10,-10,1.522,269,1.521,2445,40.66,8.53,14.04,0.06,0.048,20.96,0.082
2019-03-26 11:00:00,1593,13.98,-0.302,90.9,907.8115,529.6302,6.314,22.05,8.16,764.4,-10,-10,-10,0.337,381,0.337,2445,40.65,10.49,14.04,0.058,0.041,21.02,0.074
2019-03-26 11:30:00,1594,13.98,-0.756,94.2,606.3531,389.1259,6.717,19.17,9.55,764.4,1.541,206,1.54,1.535,285,1.532,2445,40.66,12.05,14.04,0.056,0.041,20.98,0.073
2019-03-26 12:00:00,1595,13.98,-1.137,97.1,579.5195,369.712,7.976,19.02,10.57,764.3,1.543,197.5,1.54,1.543,200,1.539,2445,40.66,12.2,14.04,0.054,0.041,21,0.072
2019-03-26 12:30:00,1596,13.94,-1.523,98.6,373.2236,249.789,7.583,18.87,11.1,764.5,1.543,196.6,1.539,1.545,200,1.54,2445,40.66,10.78,14.01,0.049,0.041,19.78,0.076
2019-03-26 13:00:00,1597,13.94,-2.017,99.1,276.0435,188.2719,7.868,19.86,8.53,764.6,1.544,195.5,1.538,1.544,193,1.537,2445,40.67,11.22,14.01,0.044,0.04,19.23,0.073
2019-03-26 13:30:00,1598,13.98,-2.371,100,216.7989,148.9383,7.554,10.62,10.47,764.9,1.545,196.8,1.538,0.34,455,0.338,2445,40.67,10.78,14.04,0.045,0.04,19.04,0.074
2019-03-26 14:00:00,1599,14.04,-2.653,97.4,243.6241,196.1572,5.842,7.829,9.39,765.1,1.543,201.1,1.535,1.543,198,1.535,2445,40.67,8.97,14.11,0.044,0.04,20.54,0.067
2019-03-26 14:30:00,1600,13.93,-2.732,97.8,159.4875,118.6012,6.463,15.15,9.45,765.2,1.544,197.3,1.536,1.546,193,1.538,2445,40.67,9.65,14,0.035,0.04,18.66,0.066
2019-03-26 15:00:00,1601,13.33,-2.868,100,68.14319,47.59608,6.165,16.68,10.72,765.4,1.544,196.4,1.536,1.546,198,1.537,2446,40.67,9.11,13.42,-0.002,0.04,13.75,0.041
2019-03-26 15:30:00,1602,13.09,-3.242,100,34.61103,24.36716,6.859,13.2,13.1,765.4,1.545,196.2,1.536,0.336,388,0.334,2446,40.67,10.29,13.18,-0.023,0.04,13.42,0.019
2019-03-26 16:00:00,1603,12.95,-3.491,100,7.421828,5.399713,8.7,9.93,10.53,765.5,-10,-10,-10,0.347,291,0.344,2446,40.67,12.94,13.04,-0.039,0.04,12.32,0.001
2019-03-26 16:30:00,1604,12.88,-4.1,98,0.05260677,0.6090552,8.41,10.89,9.66,765.7,1.548,203,1.536,0.336,421,0.333,2446,40.68,11.03,12.97,-0.044,0.044,3.092,0
2019-03-26 17:00:00,1605,12.86,-3.973,98.3,0.0008937757,0.3042836,8.25,13.75,10.04,766.1,-10,-10,-10,0.337,380,0.335,2446,40.68,11.71,12.94,-0.039,0.04,0.288,0
2019-03-26 17:30:00,1606,12.84,-3.84,99.4,0,0.9779603,8.73,12.83,9.47,766.2,1.547,199,1.537,0.341,356,0.339,2446,40.68,11.76,12.92,-0.04,0.04,0.101,0
2019-03-26 18:00:00,1607,12.83,-3.279,98.4,0,0.8271962,8.57,10.6,11.35,766.5,1.542,199.6,1.532,1.54,198,1.531,2446,40.68,11.61,12.9,-0.04,0.04,0.066,0
2019-03-26 18:30:00,1608,12.81,-2.987,100,0.001787588,0.1973537,7.54,8.76,10.62,766.7,1.541,201.3,1.532,0.342,375,0.34,2446,40.68,10.98,12.89,-0.04,0.04,0.056,0
2019-03-26 19:00:00,1609,12.79,-2.945,99,0.009831399,0.1285339,8.4,9.17,9.48,766.6,1.54,205,1.532,0.342,382,0.34,2446,40.67,11.22,12.87,-0.04,0.041,0.052,0
2019-03-26 19:30:00,1610,12.78,-2.885,100,0,0.09165478,8.86,21.9,8.51,766.5,1.542,199,1.534,1.542,201,1.534,2446,40.67,12.54,12.85,-0.04,0.041,0.05,0
2019-03-26 20:00:00,1611,12.76,-2.626,100,0.003575039,0.01229245,8.18,22.93,7.85,766.7,1.542,201,1.534,0.348,265,0.346,2446,40.67,12.35,12.84,-0.04,0.041,0.048,0
2019-03-26 20:30:00,1612,12.75,-2.382,100,0,0,7.659,27.03,10.01,766.7,-10,-10,-10,0.346,291,0.344,2446,40.67,11.03,12.82,-0.04,0.041,0.046,0
2019-03-26 21:00:00,1613,12.73,-2.258,100,0,0.007347985,6.377,28.91,11.53,766.7,-10,-10,-10,0.35,248,0.349,2445,40.67,9.95,12.81,-0.04,0.041,0.045,0
2019-03-26 21:30:00,1614,12.72,-2.057,100,0,0.001335813,5.468,27.27,10.09,766.7,-10,-10,-10,0.347,294,0.346,2446,40.67,8.67,12.79,-0.04,0.041,0.044,0
2019-03-26 22:00:00,1615,12.7,-2.082,100,0,0.006011172,6.504,20.68,7,766.5,-10,-10,-10,0.348,292,0.347,2446,40.68,9.95,12.78,-0.04,0.041,0.043,0
2019-03-26 22:30:00,1616,12.69,-1.994,100,0,0.001335767,7.264,23.58,7.884,766.4,-10,-10,-10,0.346,276,0.345,2446,40.69,10.05,12.77,-0.04,0.041,0.043,0
2019-03-26 23:00:00,1617,12.68,-2.22,100,0,0.003784682,5.628,32.71,9.86,766.5,-10,-10,-10,0.35,246,0.348,2446,40.7,8.18,12.76,-0.04,0.041,0.042,0
2019-03-26 23:30:00,1618,12.67,-2.687,100,0.03991067,0.3296239,4.671,21.23,9.98,766.3,-10,-10,-10,0.35,240,0.348,2446,40.7,7.007,12.75,-0.04,0.041,0.042,0
2019-03-27 00:00:00,1619,12.67,-2.44,100,0.01102008,0.04920181,5.793,24.26,9.91,766.1,-10,-10,-10,0.354,213,0.352,2446,40.7,7.693,12.75,-0.04,0.041,0.042,0
2019-03-27 00:30:00,1620,12.65,-2.324,100,0,0.03344113,7.334,23.54,7.405,765.8,-10,-10,-10,0.354,211,0.353,2446,40.7,10.05,12.73,-0.045,0.046,0.042,0
2019-03-27 01:00:00,1621,12.65,-2.313,100,0,0.0194142,7.638,24.67,6.365,765.7,0.354,210,0.353,0.35,226,0.348,2446,40.69,10,12.74,-0.041,0.041,0.042,0
2019-03-27 01:30:00,1622,12.65,-2.344,100,0.002680558,0.04207719,6.842,25.33,7.054,765.7,-10,-10,-10,0.35,227,0.348,2446,40.7,9.75,12.73,-0.04,0.041,0.042,0
2019-03-27 02:00:00,1623,12.65,-2.512,100,0.00446761,0.03339466,7.211,24.84,7.505,765.7,-10,-10,-10,0.349,232,0.347,2446,40.69,9.55,12.73,-0.04,0.041,0.042,0
2019-03-27 02:30:00,1624,12.64,-2.366,100,0.02501879,0.06144688,7.905,30.06,7.453,765.8,-10,-10,-10,0.35,230,0.349,2446,40.7,10.19,12.73,-0.04,0.041,0.042,0
2019-03-27 03:00:00,1625,12.64,-2.376,100,0.006910055,0.01242314,8.17,24.32,6.896,765.9,-10,-10,-10,0.348,235,0.346,2446,40.7,11.42,12.72,-0.041,0.041,0.042,0
2019-03-27 03:30:00,1626,12.64,-2.431,100,0.4778015,0.4029689,9.09,29.39,7.731,765.9,-10,-10,-10,0.348,234,0.346,2447,40.72,11.61,12.72,-0.041,0.042,2.721,0
2019-03-27 04:00:00,1627,12.64,-2.442,100,6.44938,5.325943,10.24,39.26,11.98,765.9,-10,-10,-10,0.348,235,0.346,2448,40.78,13.57,12.72,-0.04,0.042,11.54,0.001
2019-03-27 04:30:00,1628,12.66,-2.454,100,30.67031,24.91223,9.37,42.35,8.57,766.2,0.352,208,0.35,0.35,219,0.348,2449,40.81,11.96,12.74,-0.026,0.042,12.98,0.017
2019-03-27 05:00:00,1629,12.69,-2.619,100,54.98456,44.71811,8.33,45.04,10.09,766.6,-10,-10,-10,0.349,230,0.347,2449,40.81,12.64,12.77,-0.013,0.041,13.63,0.029
2019-03-27 05:30:00,1630,12.75,-2.692,100,86.90955,70.03139,7.875,51.45,11,766.9,0.353,210,0.351,0.347,290,0.345,2449,40.81,12.5,12.83,0.003,0.041,14.55,0.044
2019-03-27 06:00:00,1631,12.92,-2.775,100,178.1725,139.1632,7.348,59.34,10.8,767.1,1.536,192,1.528,0.346,299,0.344,2449,40.81,12.5,13,0.054,0.041,17.36,0.079
2019-03-27 06:30:00,1632,13.27,-2.707,100,250.8201,190.4059,5.59,56.54,12.58,767.5,-10,-10,-10,0.342,360,0.34,2449,40.81,10.98,13.35,0.085,0.041,17.94,0.105
2019-03-27 07:00:00,1633,13.54,-3.049,99.5,361.1971,244.31,5.258,57.54,11.28,767.8,1.535,194.6,1.526,0.35,249,0.348,2449,40.81,8.48,13.61,0.098,0.041,17.85,0.119
2019-03-27 07:30:00,1634,13.89,-3.17,99.4,450.3365,298.8506,5.969,60.58,8.92,768,-10,-10,-10,0.343,330,0.341,2449,40.81,8.18,13.96,0.107,0.04,17.73,0.135
2019-03-27 08:00:00,1635,14,-3.114,98.8,519.0311,344.1935,6.104,61.94,8.46,768.3,1.537,198.5,1.529,0.339,385,0.337,2449,40.81,9.11,14.06,0.094,0.04,20.08,0.11
2019-03-27 08:30:00,1636,14,-2.741,98.9,485.7787,345.2592,4.802,60.62,12.63,768.5,1.54,199,1.532,0.337,405,0.336,2449,40.81,7.889,14.06,0.082,0.048,19.82,0.11
2019-03-27 09:00:00,1637,13.99,-1.797,100,354.6508,278.6469,6.404,63.33,12.77,768.5,1.535,195.6,1.53,1.532,195,1.528,2449,40.82,13.18,14.06,0.074,0.041,19.83,0.097
2019-03-27 09:30:00,1638,13.11,-1.544,99.8,521.0518,410.1711,8.42,69.29,9.15,768.6,1.534,190.6,1.529,0.343,492,0.342,2450,40.87,12.59,13.19,0.235,0.079,17.63,0.264
2019-03-27 10:00:00,1639,13.97,-1.194,100,552.0994,425.5408,9.07,65.55,11.48,768.4,1.533,192.1,1.53,1.533,186,1.53,2451,40.89,12.99,14.04,0.1,0.047,20.91,0.112
2019-03-27 10:30:00,1640,13.98,-0.922,100,516.358,393.6562,7.992,61.93,12.14,768.5,1.533,191.5,1.53,1.534,208,1.532,2451,40.89,14.46,14.04,0.069,0.053,21.01,0.092
2019-03-27 11:00:00,1641,14,-1.26,100,391.3492,302.0322,10.07,51.24,11.33,768.5,1.535,200.4,1.532,1.531,249,1.526,2452,40.96,15.39,14.06,0.066,0.044,21.07,0.084
2019-03-27 11:30:00,1642,14.02,-1.159,99.9,588.8698,421.0934,8.8,56.21,10.19,768.7,1.535,204.8,1.532,1.534,227,1.531,2453,40.97,13.52,14.08,0.064,0.044,21.15,0.081
2019-03-27 12:00:00,1643,14.02,-1.194,100,401.8021,281.2493,8.65,53.83,11.44,768.7,1.536,202.4,1.532,1.536,205,1.533,2453,40.97,14.95,14.08,0.061,0.044,20.6,0.081
2019-03-27 12:30:00,1644,14.02,-1.323,99.4,562.5159,405.5873,9.13,55.29,10.85,768.7,1.538,199.2,1.534,0.34,456,0.339,2454,41.02,14.01,14.08,0.058,0.045,20.93,0.079
2019-03-27 13:00:00,1645,13.91,-1.465,100,296.1129,220.0941,7.871,58.73,10.44,768.8,1.537,194.6,1.533,1.537,190,1.533,2454,41.01,12.2,13.99,0.047,0.047,18.83,0.082
2019-03-27 13:30:00,1646,13.35,-1.761,100,89.00439,70.15756,8.32,54.32,11.08,768.9,1.537,195.9,1.532,1.537,197,1.531,2454,41.02,12.79,13.44,-0.007,0.043,13.87,0.039
2019-03-27 14:00:00,1647,13.02,-2.12,100,60.26974,50.76016,7.875,53.67,11.2,768.8,1.536,199.9,1.53,0.34,417,0.339,2454,41.04,15.39,13.11,-0.042,0.044,13.26,0.002
2019-03-27 14:30:00,1648,12.94,-1.391,100,83.28029,71.25108,10.67,54.08,11.98,768.7,1.536,196.5,1.533,0.346,284,0.345,2462,41.35,17.05,13.03,-0.023,0.046,13.84,0.024
2019-03-27 15:00:00,1649,12.95,-1.241,100,50.00158,42.67513,8.27,64.66,11.66,769,-10,-10,-10,0.347,295,0.346,2464,41.44,15.29,13.03,-0.024,0.044,13.53,0.021
2019-03-27 15:30:00,1650,12.87,-1.487,100,12.83546,11.08887,10.44,45.4,12.76,768.8,-10,-10,-10,0.349,257,0.348,2468,41.6,17.84,12.95,-0.04,0.043,13.06,0.004
2019-03-27 16:00:00,1651,12.9,-1.674,100,31.67397,27.40971,10.9,48.21,10.1,768.9,-10,-10,-10,0.35,249,0.349,2473,41.85,17.05,12.98,-0.019,0.043,13.27,0.026
2019-03-27 16:30:00,1652,12.81,-1.948,100,0.2696932,0.2542607,11.06,47.28,8.6,769.1,-10,-10,-10,0.348,274,0.347,2473,41.85,17.1,12.89,-0.047,0.048,3.742,0
2019-03-27 17:00:00,1653,12.8,-2.178,100,0.06969158,0.06211151,10.18,46.51,9.95,769.5,-10,-10,-10,0.346,283,0.345,2473,41.85,14.26,12.88,-0.042,0.043,0.308,0
2019-03-27 17:30:00,1654,12.78,-2.029,100,0.09989066,0.08530827,9.7,56.11,12.52,769.7,-10,-10,-10,0.347,274,0.346,2473,41.85,15.63,12.86,-0.041,0.042,0.102,0
2019-03-27 18:00:00,1655,12.76,-1.693,100,0.08952783,0.08633357,8.66,63.95,14.78,770,-10,-10,-10,0.35,248,0.349,2474,41.86,13.82,12.84,-0.041,0.042,0.065,0
2019-03-27 18:30:00,1656,12.74,-1.791,100,0.06433278,0.05476671,7.794,60.88,10.93,770.3,-10,-10,-10,0.35,241,0.349,2474,41.86,11.96,12.82,-0.041,0.042,0.054,0
2019-03-27 19:00:00,1657,12.73,-2.003,100,0.09381878,0.07613932,6.343,63.7,12.92,770.6,-10,-10,-10,0.35,240,0.349,2474,41.87,12.2,12.8,-0.041,0.042,0.051,0
2019-03-27 19:30:00,1658,12.71,-1.989,100,0.03371589,0.03780325,6.972,53.07,11.76,770.5,-10,-10,-10,0.35,241,0.349,2475,41.91,10.24,12.79,-0.041,0.042,0.049,0
2019-03-27 20:00:00,1659,12.7,-1.775,100,0.04491317,0.06638715,7.383,52.85,13.79,770.6,-10,-10,-10,0.353,221,0.352,2475,41.93,11.76,12.77,-0.041,0.042,0.777,0
2019-03-27 20:30:00,1660,12.69,-1.924,100,0.02055076,0.0173651,9.07,58.25,10.24,770.6,-10,-10,-10,0.353,219,0.352,2477,41.99,14.01,12.76,-0.041,0.042,0.175,0
2019-03-27 21:00:00,1661,12.68,-1.8,100,0.08667132,0.0601103,8.25,61.24,8.6,770.6,-10,-10,-10,0.354,213,0.353,2477,41.99,11.52,12.75,-0.041,0.042,0.047,0
2019-03-27 21:30:00,1662,12.67,-1.998,100,0.0781544,0.07035256,8.28,53.36,10.33,770.4,-10,-10,-10,0.354,212,0.353,2477,42,11.12,12.75,-0.041,0.042,0.044,0
2019-03-27 22:00:00,1663,12.66,-1.838,100,0.1002542,0.1070424,7.327,72.27,12.08,770.6,-10,-10,-10,0.353,219,0.352,2477,42.02,12.05,12.74,-0.041,0.042,0.043,0
2019-03-27 22:30:00,1664,12.65,-1.21,100,0.08339582,0.03767001,8.29,59.94,11.86,770.4,-10,-10,-10,0.349,233,0.348,2479,42.08,15.14,12.74,-0.041,0.042,0.043,0
2019-03-27 23:00:00,1665,12.65,-1.437,100,0.08935067,0.07480294,7.618,70.01,13.08,770.6,-10,-10,-10,0.349,258,0.348,2479,42.1,12.54,12.73,-0.041,0.042,0.042,0
2019-03-27 23:30:00,1666,12.65,-1.466,100,0.05396686,0.05080277,7.271,58.97,14.73,770.5,-10,-10,-10,0.352,229,0.351,2480,42.12,11.66,12.73,-0.041,0.042,0.047,0
2019-03-28 00:00:00,1667,12.64,-1.892,100,0.5060683,0.427835,7.532,47.95,12.03,770.3,-10,-10,-10,0.35,256,0.349,2483,42.25,13.23,12.73,-0.041,0.042,0.044,0
2019-03-28 00:30:00,1668,12.63,-1.172,100,0.05051183,0.02613597,8.59,59.51,18.26,770.2,-10,-10,-10,0.353,223,0.352,2486,42.37,14.8,12.72,-0.046,0.047,0.053,0
2019-03-28 01:00:00,1669,12.64,-1.225,100,0.06176966,0.05378572,8.89,69.29,10.34,770.3,-10,-10,-10,0.352,229,0.351,2489,42.53,13.77,12.72,-0.041,0.042,0.042,0
2019-03-28 01:30:00,1670,12.64,-1.457,100,0.03978933,0.04180792,8.05,81,13.06,770.5,-10,-10,-10,0.353,219,0.352,2492,42.64,13.13,12.72,-0.041,0.042,0.042,0
2019-03-28 02:00:00,1671,12.63,-1.68,100,0.01608181,0.03543963,5.474,91.7,15.08,770.8,-10,-10,-10,0.349,232,0.348,2492,42.64,8.97,12.72,-0.041,0.042,0.041,0
2019-03-28 02:30:00,1672,12.63,-1.953,100,0.1304466,0.1454148,5.239,84.8,13.35,770.7,-10,-10,-10,0.35,230,0.349,2492,42.64,8.82,12.72,-0.041,0.042,0.041,0
2019-03-28 03:00:00,1673,12.63,-2.243,100,0,0.1040575,4.323,64.88,11.6,770.7,0.352,209.1,0.35,0.351,213,0.349,2492,42.64,6.762,12.72,-0.041,0.042,0.042,0
2019-03-28 03:30:00,1674,12.63,-3.397,100,0.08768287,1.105048,3.355,50.39,9.21,770.7,0.351,206.2,0.349,0.351,207,0.348,2492,42.64,5.047,12.72,-0.041,0.042,3.598,0
2019-03-28 04:00:00,1675,12.63,-3.649,100,12.58195,35.00286,2.956,50.59,9.29,770.9,0.351,205.4,0.349,0.352,203,0.35,2492,42.65,5.537,12.72,-0.038,0.043,13.43,0.005
2019-03-28 04:30:00,1676,12.67,-2.425,100,47.21798,110.4177,2.98,69.6,21.14,771.2,0.351,205.5,0.349,0.352,218,0.351,2492,42.65,4.704,12.75,-0.018,0.042,13.33,0.026
2019-03-28 05:00:00,1677,12.8,-1.345,100,151.9319,138.553,3.366,78.04,15.77,771.3,-10,-10,-10,1.521,267,1.518,2492,42.65,5.586,12.88,0.034,0.042,15.56,0.069
2019-03-28 05:30:00,1678,13.2,-0.902,100,230.4735,187.0327,4.394,78.95,12.98,771.4,1.527,207,1.524,1.527,207,1.524,2492,42.65,6.713,13.28,0.104,0.041,17.69,0.122
2019-03-28 06:00:00,1679,13.66,-0.571,100,377.2543,270.1285,3.968,87.8,12.92,771.6,1.527,202.3,1.526,1.527,202,1.526,2492,42.64,6.615,13.72,0.127,0.042,17.33,0.15
2019-03-28 06:30:00,1680,13.86,-0.113,100,565.1415,328.9161,3.432,81.1,12.07,771.8,1.53,209.5,1.529,0.339,439,0.339,2493,42.68,6.468,13.94,0.111,0.043,16.26,0.153
2019-03-28 07:00:00,1681,13.89,0.018,100,719.7859,394.0685,3.673,73.11,9.5,772.1,-10,-10,-10,0.344,324,0.344,2493,42.67,5.88,13.97,0.101,0.043,17.85,0.132
2019-03-28 07:30:00,1682,13.9,0.167,100,740.8876,476.3518,3.975,71.24,13.09,772.1,1.502,194.3,1.502,0.342,360,0.343,2492,42.66,6.664,13.98,0.093,0.045,19.78,0.11
2019-03-28 08:00:00,1683,13.9,1.382,97.6,792.5338,554.8738,4.214,70.48,11.94,772.3,1.509,183.5,1.514,1.511,191,1.516,2492,42.66,7.007,13.98,0.085,0.043,20.78,0.097
2019-03-28 08:30:00,1684,13.87,2.131,97.5,770.811,586.7182,3.794,73.4,18.31,772.5,1.508,189.9,1.514,1.506,197,1.512,2492,42.66,7.301,13.95,0.08,0.048,20.76,0.097
2019-03-28 09:00:00,1685,13.87,2.385,95.4,593.3003,461.0277,3.192,74.6,18.26,772.7,1.501,200.8,1.507,0.337,419,0.339,2492,42.65,5.145,13.95,0.077,0.043,20.56,0.091
2019-03-28 09:30:00,1686,13.17,2.422,94.6,523.3994,419.8069,3.135,69.11,15.06,772.6,1.49,204.3,1.496,0.345,296,0.347,2492,42.65,6.762,13.26,0.25,0.078,16.94,0.292
2019-03-28 10:00:00,1687,13.83,3.836,91.9,740.5933,547.553,2.811,61.21,19.4,772.4,1.5,200,1.509,1.507,204,1.515,2492,42.65,4.802,13.92,0.094,0.043,20.47,0.105
2019-03-28 10:30:00,1688,34.34,2.168,88.8,893.5419,620.5001,3.327,56.37,12.57,772.3,1.507,204,1.515,0.34,362,0.341,2492,42.65,7.35,13.94,0.077,0.05,20.35,0.098
2019-03-28 11:00:00,1689,13.87,2.361,83.6,880.2208,613.8181,2.941,59.57,12.17,772.1,1.476,202.7,1.483,1.47,208,1.479,2492,42.65,5.243,13.95,0.075,0.043,20.36,0.091
